id,_title,_description,keywords,_circa,_date created,_material,_width,_height,_depicts,_Lat,_Lon,year,_creator
SSID9397617,Plan d’une portion de la ville de Rio de Janeiro pour l’intelligence de la nouvelle disposition des palais Imperial et de ses diverses accesoires,nan,Auguste Henri Victor  Grandjean de Montigny,N.A.,1848,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1848,"Grandjean de Montigny, Auguste Henri Victor (French architect, 1776-1850, active in Brazil)"
SSID9373923,Cartas topograficas da capitania do Rio de Janeiro,nan,Manuel Vieira Leão,N.A.,1767,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1767,Manuel Vieira Leão
SSID9357630,Projeto da Avenida Central e obras Complementares,nan,Paulo de Frontin,N.A.,1903,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1903,Paulo de Frontin
SSID9357223,Projeto da Avenida Central e obras Complementares,nan,Paulo de Frontin,N.A.,1903,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1903,Paulo de Frontin
SSID3884279,Planta da cidade de S. Sebastião do Rio de Janeiro,nan,Luís dos Santos Vilhena,N.A.,1775,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1775,"Vilhena, Luís dos Santos"
SSID3847414,Mapa Architectural da Cidade do Rio de Janeiro,nan,João da Rocha Fragoso,N.A.,1874,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1874,"Fragoso, João da Rocha"
SSID3328256,Planta da cidade de Sn. Sebastião do Rio de Janeiro,nan, Luiz Schreiner,1879 – 1884,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1881,"Schreiner,  Luiz"
SSID3328257,A planta da cidade de S. Sebastião do Rio de janeiro,nan,Not Available,1808 – 1812,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1810,Not Available
SSID3328258,Vista Artística do centro da cidade de São Sebastião do Rio de janeiro —Estado da Guanabara,nan,Not Available,N.A.,1965,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1965,Not Available
SSID3303454,Plan of the city of Rio de Janeiro: Brazil,nan,Edward Gotto,N.A.,1866,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1866,"Gotto, Edward"
SSID3011211,A Cidade do Rio de Janeiro nos meados do século XVII,nan,Eduardo Canabrava Barreiros,N.A.,1965,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1965,"Barreiros, Eduardo Canabrava"
SSID2901637,Planta da Cidade do Rio de Janeiro,nan,Leopoldo José da and others/e outros Silva,N.A.,1870,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1870,"Silva, Leopoldo José da and others/e outros"
SSID2840589,Plano Beaurepaire-Rohan (1840-1843),nan,Verena Andreatta,1840 – 1843,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1841,"Andreatta, Verena"
SSID2840587,Plano Pereira Passos (1903-1906),nan,Verena Andreatta,1903 – 1906,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1904,"Andreatta, Verena"
SSID2840588,Plano Comissão dos Melhoramentos (1875-1876),nan,Verena Andreatta,1875 – 1876,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1875,"Andreatta, Verena"
SSID2651814,Planta da Cidade do Rio de Janeiro e Subúrbios,nan,Major Bacharel Antônio José Fausto Garriga,N.A.,1875,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1875,Major Bacharel Antônio José Fausto Garriga
SSID2651820,Planta do Rio de Janeiro,nan,Julio Lohmann,N.A.,1862,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1862,Julio Lohmann
SSID2651834,Planta do Canal do Mangue,nan,Comissão de Saneamento da Capital do Imperio,N.A.,1887,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1887,Comissão de Saneamento da Capital do Imperio
SSID2651852,"Planta d'uma parte da Cidade do Rio de Janeiro com designação em linha azul, das ruas por onde passão os diversos encanamentos d'agua, do Encanamento de Maracanã",nan,José Pereira de Sá,N.A.,1845,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1845,José Pereira de Sá
SSID2651854,Planta da Cidade do Rio de Janeiro e de uma parte dos suburbios,nan,E. de Maschek,N.A.,1885,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1885,E. de Maschek
SSID2651778,[Alto da Boa Vista],nan,Francisco José Freitas,1887 – 1896,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1891,"Freitas, Francisco José"
SSID2649651,Desembarque,nan,Johann Moritz  Rugendas,1821 – 1825,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1823,"Rugendas, Johann Moritz (German painter and draftsman, 1802-1858)"
SSID2649650,Praia dos Mineiros,nan,Johann Moritz  Rugendas,1821 – 1825,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1823,"Rugendas, Johann Moritz (German painter and draftsman, 1802-1858)"
SSID2597276,Avenida Central - Lado do Oeste entre S. José e 7 de Setembro,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597270,Avenida Central - Lado do Oeste entre 7 de Setembro e S. José,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597267,Predio Nos. 111-113-115,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597266,Predio No. 173,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597261,Predio Nos. 103-105,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597259,Predio No. 28-30-32-34-36,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597258,Predio Nos. 96-98-100,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597256,Predio No. 122,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597254,Predio No. 127,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597253,Obelisco Commemorativo da construcção da Avenida Central,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597252,Predios Nos. 135-137-139,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597251,Predios Nos. 155-157-159,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597249,Predio No. 243,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597248,Predios Nos. 79-81,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597247,Predios Nos. 66-68-70-74,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597246,Predio Nos. 69-71-73-75-77,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597243,Predio No. 37,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597242,Predio Nos. 82-84-86,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597240,"Predio No. 20, Predio No. 18",nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597237,Predio No. 104,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597236,Predio No. 19,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597235,Predio No. 133,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597234,Predios No. 83-85,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597232,Predio Nos. 146-148-150,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597231,Predios No. 35,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597230,Predio No. 16,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597229,Predio Nos. 76-78-80,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597228,Predio Nos. 128-130-132,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597227,Predios Nos. 57-59-61,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597226,Predios Nos. 29-31-33,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597224,Predios No. 51-53-55,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597223,Predios No. 22-24-26,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597218,Predios Nos. 38-40-42,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597217,Predio No. 116,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597216,Predio Nos. 63-65-67,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597213,Predios No. 106-108,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597212,"Predio No. 175, Predio No. 177",nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597211,Predio No. 125,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597209,Predios Nos. 56-58-60-62-64,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597208,Predio No. 114,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597207,"Predio No. 136, Predio No. 134",nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597206,Predios Ns. 45-47-49,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597205,Predio Nos. 141-143,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597204,Predios Nos. 21-23-25-27,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597201,Predios Nos. 107-109,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597202,Palacio Monroe,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597203,Predios Nos. 145-147-149,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597199,Predio No. 247,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597197,Avenida Central - Vista para o Sul,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597193,Predio Nos. 8-10-12-14,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597192,Predios Nos. 129-131,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597190,Predio No. 179,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597189,Predio Nos. 2-4-6,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597188,Predio No. 102,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597187,Avenida Central - Vista para o Norte,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597186,Predio No. 44-46-48,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597185,Predio No. 50,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597184,"Predio No. 181, Predio No. 183",nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597183,Predios Nos. 39-41-43,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597182,Predio No. 142,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597181,Predios Nos. 87-89-91-93-95-97,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597180,Predio Nos. 99-101,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597179,Predios No. 151-153,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597178,Predios No. 152 - 154 - 156 - 158 - 160 - 162,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597172,"Predio No. 140, Predio No. 138",nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597171,Predio No. 144,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597123,Vista da Avenida Central,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597117,American Military Parade Avenida Central,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597115,Vista Noturna da Avenida Central,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597112,Not Available,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597113,Vista da Praça Ferreira Viana,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597111,Not Available,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597109,Not Available,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597106,Avenida Rio Branco,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597105,Not Available,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597104,Not Available,nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597103,"Avenida Central, Rio de Janeiro",nan,Marc Ferrez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Ferrez, Marc (Brazilian photographer, 1843-1923)"
SSID2597100,Theatro Municipal,nan,Not Available,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Not Available
SSID2597099,"Predio Ns. 185, 187, 189, 191",nan," Irmão Antonio Jannuzzi,amp; Comp.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; Comp."
SSID2597097,"Predios: 69, 71, 73, 75, 77",nan,"Fried,amp; Elkmann",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Fried &amp; Elkmann
SSID2597098,"Predio n. 136, Predio no. 134",nan," Irmão Antonio Jannuzzi,amp; C.; John Oberg",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; C.; John Oberg"
SSID2597096,"Predios Ns. 128, 130, 132",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597095,"Predios ns. 38, 40, 42",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597094,"Predios Ns. 39, 41, 43",nan,Heitor de Mello,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Heitor de Mello
SSID2597093,Predio no. 102,nan,Thomaz Driendl,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Thomaz Driendl
SSID2597092,"Predios Ns. 21, 23, 25, 27",nan,Joaquim Bejarano,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Joaquim Bejarano
SSID2597091,Predios nos. 129 e 131,nan,Heitor de Mello,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Heitor de Mello
SSID2597090,"Predio no. 96, 98, 100",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597089,"Predio no. 175, Predio no. 177",nan,Engenheiro Lourenço Lavagnino Antonio Vannini,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Vannini, Engenheiro Lourenço Lavagnino"
SSID2597088,"Predios Ns. 2, 4, 6",nan," Irmão Antonio Jannuzzi,amp; C.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; C."
SSID2597087,"Predio no. 20, Predio no. 18",nan,Dr. Christavão dos Santos,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Christavão dos Santos
SSID2597086,"Predios Ns. 29, 31, 33",nan,Dr. Gastão Bahiana,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Gastão Bahiana
SSID2597085,"Predio Ns. 233, 235, 237, 239, 241",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597084,Predio no. 133,nan,"Bordenave,amp; Rossi",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Bordenave &amp; Rossi
SSID2597083,"Predios Ns. 117, 119, 121, 123",nan," Irmão Antonio Jannuzzi,amp; C.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; C."
SSID2597082,"Predio no. 249, 251, 253",nan,Antonio de Albuquerque Souza e José Maciel de Miranda,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Antonio de Albuquerque Souza e José Maciel de Miranda
SSID2597081,"Predio no. 124, 126",nan,Raphael Rebecchi,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Raphael Rebecchi
SSID2597080,"Predios Ns. 51, 53, 55",nan,Dr. Gastão Bahiana,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Gastão Bahiana
SSID2597079,"Predios Ns. 141, 143",nan,Gatell y Solá,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Gatell y Solá
SSID2597078,"Predio Ns. 99, 101",nan,Manoel Joaquim de Oliveira,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Manoel Joaquim de Oliveira
SSID2597077,"Predio N. 164, 166, 168, 170, 172, 174, 176, 178",nan,Not Available,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Not Available
SSID2597076,Palacio Monroe,nan,General Francisco Marcelino de Souza Aguiar,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,General Francisco Marcelino de Souza Aguiar
SSID2597075,"Predio ns. 146, 148, 150",nan,Manoel do Amaral Seguado,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Manoel do Amaral Seguado
SSID2597074,"Predios Ns. 199, 211",nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
SSID2597073,Predio no. 173,nan,Dr. Heitor de Mello,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Heitor de Mello
SSID2597072,"Predios Ns. 152, 154, 156, 158, 160, 162",nan,Dr. Francisco de Azevedo Monteiro Carminhoá,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Francisco de Azevedo Monteiro Carminhoá
SSID2597071,Predio no. 127,nan,José Gonzalez,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,José Gonzalez
SSID2597070,Predio N. 37,nan,Gustavo Adolpho,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Gustavo Adolpho
SSID2597069,"Predios Ns. 79, 81",nan,Arno Cierth,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Arno Cierth
SSID2597068,"Predios Ns. 56, 58, 60, 62, 64",nan,Dr. A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. A. Morales de los Rios
SSID2597067,"Predio Ns. 167, 169, 171",nan,Dr. Luiz Moraes,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Luiz Moraes
SSID2597066,"Predios Ns. 57, 59, 61",nan,Manoel de Amaral Segurado,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Manoel de Amaral Segurado
SSID2597065,Predio N. 35,nan," Irmão Antonio Jannuzzi,amp; C.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; C."
SSID2597064,"Predio Ns. 8, 10, 12, 14",nan,Dr. Augusto Coelho da Silva,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Augusto Coelho da Silva
SSID2597063,"Predios Ns. 118, 120",nan,A. Morales de los Rios.,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios.
SSID2597062,"Predios Ns. 135, 137, 139",nan," Irmão Antonio Jannuzzi,amp; Comp.",N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,"Antonio Jannuzzi, Irmão &amp; Comp."
SSID2597061,"Predios Ns. 106, 108",nan,Dr. Alfredo Bandeira,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,Dr. Alfredo Bandeira
SSID2597060,Predio no. 122,nan,A. Morales de los Rios,N.A.,1906,N.A.,N.A.,N.A.,N.A.,0.0,0.0,1906,A. Morales de los Rios
